inf_rate,diag_prob,i0,behaviour_change,behaviour_change_rate
0.707715873283443,0.17169426527419143,14.0,0.0,0.0
0.6697062134120224,0.1439327344250829,14.0,0.0,0.0
0.7003180234921,0.16572079774304443,10.0,0.0,0.0
0.7007872682917016,0.15827248684429837,13.0,0.0,0.0
0.712240248019922,0.10384682261784713,14.0,0.0,0.0
0.6570250210357939,0.18792886443837695,16.0,0.0,0.0
0.6947814968174579,0.14287341399278913,12.0,0.0,0.0
0.6492740334226409,0.19818111239040964,9.0,0.0,0.0
0.6427858826588673,0.15755771714737798,12.0,0.0,0.0
0.6545109190805911,0.17823630646143626,11.0,0.0,0.0
0.706946299167912,0.1431224871689303,15.0,0.0,0.0
0.6790935131808643,0.15604469376443433,18.0,0.0,0.0
0.6729255912500759,0.13005193593633396,12.0,0.0,0.0
0.6558184110747762,0.22151760781650606,16.0,0.0,0.0
0.6719126136515013,0.1297584505333681,12.0,0.0,0.0
0.6826077073352479,0.1705694850124926,12.0,0.0,0.0
0.7067883010610534,0.1278944729981659,9.0,0.0,0.0
0.6906785373148954,0.17429099937043482,16.0,0.0,0.0
0.6733375023666825,0.1774595355588342,8.0,0.0,0.0
0.6710560422742619,0.1174479151701447,12.0,0.0,0.0
0.6498265969256399,0.12032233332334473,9.0,0.0,0.0
0.6777325319153129,0.1354828259758386,9.0,0.0,0.0
0.7077223823949178,0.10335778710869795,16.0,0.0,0.0
0.7300963403879236,0.11915058806088025,12.0,0.0,0.0
0.6525375485130064,0.1655491618058317,12.0,0.0,0.0
0.657170488287613,0.12696653053827198,13.0,0.0,0.0
0.6937855294475433,0.17195742828436636,13.0,0.0,0.0
0.6714379983776967,0.20218215857059124,15.0,0.0,0.0
0.7496977583619063,0.09623144056707095,12.0,0.0,0.0
0.6261457591909644,0.15540747869408408,17.0,0.0,0.0
0.7102038550852462,0.12761782225194648,14.0,0.0,0.0
0.6731018945360101,0.15538419949915824,14.0,0.0,0.0
0.7079778116539357,0.13264309842607505,18.0,0.0,0.0
0.5995847761576593,0.17263253811118118,16.0,0.0,0.0
0.7389269983148615,0.08710685151635371,15.0,0.0,0.0
0.6458569907094691,0.13022431220120598,13.0,0.0,0.0
0.6609970225256798,0.14303943467895397,9.0,0.0,0.0
0.66909154871215,0.13486368251339156,10.0,0.0,0.0
0.6730969355336534,0.13446129702705353,14.0,0.0,0.0
0.6439260524010136,0.2076050496486268,11.0,0.0,0.0
0.6689660236954829,0.19827743189410452,11.0,0.0,0.0
0.7089559420768531,0.1160412209730004,14.0,0.0,0.0
0.7006565804300516,0.1949335952964459,14.0,0.0,0.0
0.67641757535744,0.1888382941880651,17.0,0.0,0.0
0.701520584936349,0.1566901506280126,14.0,0.0,0.0
0.6915531372515753,0.15133558358552587,11.0,0.0,0.0
0.6670554045228954,0.12608217919457487,13.0,0.0,0.0
0.6543859792443159,0.17786287041379134,13.0,0.0,0.0
0.6400577450769276,0.20350829182136004,10.0,0.0,0.0
0.702479908273801,0.11901985742711213,11.0,0.0,0.0
0.6578994933394017,0.19569334955167766,10.0,0.0,0.0
