index,inf_prob,diag_prob,i0,behaviour_change,behaviour_change_rate,first_outbreak_size,vaccine_efficacy1,vaccine_efficacy2,infection_efficacy,replacement_percentage
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.65,0.77,0.98,0.09
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.65,0.77,0.98,0.1
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.75,0.75,0.94,0.01
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.75,0.75,0.94,0.02
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.75,0.75,0.94,0.03
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.75,0.75,0.94,0.04
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.75,0.75,0.94,0.05
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.75,0.75,0.94,0.06
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.75,0.75,0.94,0.07
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.75,0.75,0.94,0.08
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.75,0.75,0.94,0.09
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.75,0.75,0.94,0.1
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.71,0.84,0.92,0.01
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.71,0.84,0.92,0.02
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.71,0.84,0.92,0.03
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.71,0.84,0.92,0.04
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.71,0.84,0.92,0.05
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.71,0.84,0.92,0.06
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.71,0.84,0.92,0.07
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.71,0.84,0.92,0.08
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.71,0.84,0.92,0.09
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.71,0.84,0.92,0.1
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.79,0.81,0.01
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.79,0.81,0.02
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.79,0.81,0.03
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.79,0.81,0.04
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.79,0.81,0.05
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.79,0.81,0.06
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.79,0.81,0.07
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.79,0.81,0.08
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.79,0.81,0.09
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.79,0.81,0.1
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.87,0.92,0.94,0.01
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.87,0.92,0.94,0.02
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.87,0.92,0.94,0.03
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.87,0.92,0.94,0.04
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.87,0.92,0.94,0.05
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.87,0.92,0.94,0.06
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.87,0.92,0.94,0.07
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.87,0.92,0.94,0.08
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.87,0.92,0.94,0.09
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.87,0.92,0.94,0.1
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.82,0.93,0.01
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.82,0.93,0.02
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.82,0.93,0.03
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.82,0.93,0.04
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.82,0.93,0.05
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.82,0.93,0.06
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.82,0.93,0.07
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.82,0.93,0.08
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.82,0.93,0.09
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.82,0.93,0.1
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.69,0.77,0.78,0.01
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.69,0.77,0.78,0.02
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.69,0.77,0.78,0.03
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.69,0.77,0.78,0.04
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.69,0.77,0.78,0.05
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.69,0.77,0.78,0.06
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.69,0.77,0.78,0.07
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.69,0.77,0.78,0.08
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.69,0.77,0.78,0.09
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.69,0.77,0.78,0.1
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.67,0.8,0.88,0.01
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.67,0.8,0.88,0.02
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.67,0.8,0.88,0.03
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.67,0.8,0.88,0.04
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.67,0.8,0.88,0.05
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.67,0.8,0.88,0.06
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.67,0.8,0.88,0.07
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.67,0.8,0.88,0.08
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.67,0.8,0.88,0.09
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.67,0.8,0.88,0.1
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.75,0.78,0.01
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.75,0.78,0.02
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.75,0.78,0.03
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.75,0.78,0.04
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.75,0.78,0.05
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.75,0.78,0.06
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.75,0.78,0.07
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.75,0.78,0.08
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.75,0.78,0.09
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.75,0.78,0.1
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.64,0.8,0.97,0.01
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.64,0.8,0.97,0.02
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.64,0.8,0.97,0.03
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.64,0.8,0.97,0.04
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.64,0.8,0.97,0.05
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.64,0.8,0.97,0.06
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.64,0.8,0.97,0.07
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.64,0.8,0.97,0.08
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.64,0.8,0.97,0.09
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.64,0.8,0.97,0.1
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.72,0.76,0.91,0.01
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.72,0.76,0.91,0.02
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.72,0.76,0.91,0.03
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.72,0.76,0.91,0.04
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.72,0.76,0.91,0.05
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.72,0.76,0.91,0.06
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.72,0.76,0.91,0.07
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.72,0.76,0.91,0.08
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.72,0.76,0.91,0.09
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.72,0.76,0.91,0.1
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.82,0.83,0.88,0.01
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.82,0.83,0.88,0.02
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.82,0.83,0.88,0.03
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.82,0.83,0.88,0.04
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.82,0.83,0.88,0.05
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.82,0.83,0.88,0.06
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.82,0.83,0.88,0.07
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.82,0.83,0.88,0.08
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.82,0.83,0.88,0.09
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.82,0.83,0.88,0.1
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.87,0.91,0.95,0.01
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.87,0.91,0.95,0.02
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.87,0.91,0.95,0.03
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.87,0.91,0.95,0.04
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.87,0.91,0.95,0.05
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.87,0.91,0.95,0.06
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.87,0.91,0.95,0.07
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.87,0.91,0.95,0.08
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.87,0.91,0.95,0.09
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.87,0.91,0.95,0.1
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.7,0.83,0.89,0.01
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.7,0.83,0.89,0.02
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.7,0.83,0.89,0.03
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.7,0.83,0.89,0.04
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.7,0.83,0.89,0.05
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.7,0.83,0.89,0.06
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.7,0.83,0.89,0.07
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.7,0.83,0.89,0.08
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.7,0.83,0.89,0.09
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.7,0.83,0.89,0.1
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.8,0.9,0.01
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.8,0.9,0.02
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.8,0.9,0.03
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.8,0.9,0.04
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.8,0.9,0.05
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.8,0.9,0.06
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.8,0.9,0.07
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.8,0.9,0.08
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.8,0.9,0.09
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.8,0.9,0.1
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.76,0.76,0.97,0.01
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.76,0.76,0.97,0.02
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.76,0.76,0.97,0.03
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.76,0.76,0.97,0.04
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.76,0.76,0.97,0.05
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.76,0.76,0.97,0.06
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.76,0.76,0.97,0.07
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.76,0.76,0.97,0.08
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.76,0.76,0.97,0.09
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.76,0.76,0.97,0.1
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.68,0.72,0.88,0.01
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.68,0.72,0.88,0.02
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.68,0.72,0.88,0.03
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.68,0.72,0.88,0.04
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.68,0.72,0.88,0.05
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.68,0.72,0.88,0.06
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.68,0.72,0.88,0.07
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.68,0.72,0.88,0.08
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.68,0.72,0.88,0.09
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.68,0.72,0.88,0.1
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.65,0.81,0.94,0.01
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.65,0.81,0.94,0.02
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.65,0.81,0.94,0.03
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.65,0.81,0.94,0.04
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.65,0.81,0.94,0.05
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.65,0.81,0.94,0.06
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.65,0.81,0.94,0.07
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.65,0.81,0.94,0.08
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.65,0.81,0.94,0.09
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.65,0.81,0.94,0.1
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.86,0.9,0.01
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.86,0.9,0.02
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.86,0.9,0.03
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.86,0.9,0.04
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.86,0.9,0.05
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.86,0.9,0.06
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.86,0.9,0.07
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.86,0.9,0.08
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.86,0.9,0.09
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.66,0.86,0.9,0.1
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.72,0.91,0.95,0.01
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.72,0.91,0.95,0.02
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.72,0.91,0.95,0.03
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.72,0.91,0.95,0.04
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.72,0.91,0.95,0.05
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.72,0.91,0.95,0.06
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.72,0.91,0.95,0.07
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.72,0.91,0.95,0.08
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.72,0.91,0.95,0.09
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.72,0.91,0.95,0.1
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.73,0.88,0.93,0.01
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.73,0.88,0.93,0.02
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.73,0.88,0.93,0.03
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.73,0.88,0.93,0.04
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.73,0.88,0.93,0.05
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.73,0.88,0.93,0.06
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.73,0.88,0.93,0.07
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.73,0.88,0.93,0.08
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.73,0.88,0.93,0.09
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.73,0.88,0.93,0.1
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.68,0.72,0.98,0.01
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.68,0.72,0.98,0.02
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.68,0.72,0.98,0.03
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.68,0.72,0.98,0.04
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.68,0.72,0.98,0.05
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.68,0.72,0.98,0.06
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.68,0.72,0.98,0.07
83967.0,0.6819264575012978,0.2506976844351754,11.0,0.2019631000675338,0.1012405875306762,7126.0,0.68,0.72,0.98,0.08
