number simulation,only vaccination,only infection,infection + vaccination
28635,4.889382765935953,0.035357106778462474,0.0033673435027107112
28636,2.3554567801461426,0.09933663332996599,0.0
28637,5.027443849547093,0.0151530457621982,0.01683671751355356
28638,4.539179041654039,0.013469374010842845,0.0151530457621982
28639,4.953362292487457,0.011785702259487489,0.011785702259487489
28640,4.231067111156009,0.13132639660571774,0.023571404518974978
28641,4.660403407751625,0.11448967909216418,0.0151530457621982
28642,4.094689699296225,0.048826480789305314,0.00841835875677678
28643,4.502138263124221,0.037040778529817825,0.023571404518974978
28644,2.803313466006667,0.0050510152540660675,0.0303060915243964
28645,4.556015759167593,0.047142809037949956,0.01683671751355356
28646,4.598107552951477,0.03872445028117318,0.0151530457621982
28647,4.258005859177694,0.22897935818432835,0.028622419773041044
28648,4.569485133178436,0.06397952655150352,0.02020406101626427
28649,4.180556958615348,0.10102030508132136,0.011785702259487489
28650,4.966831666498299,0.03367343502710712,0.02693874802168569
28651,4.0492305620096305,0.09428561807589991,0.011785702259487489
28652,4.742903323568037,0.08081624406505708,0.05051015254066068
28653,3.1063743812506313,0.17510186214095702,0.023571404518974978
28654,4.32872007273462,0.09091827457318921,0.035357106778462474
28655,4.742903323568037,0.14984678587062666,0.01683671751355356
28656,5.072902986833687,0.02020406101626427,0.052193824292016036
28657,3.8387715930902107,0.08923460282183386,0.05556116779472674
28658,4.951678620736101,0.00841835875677678,0.01683671751355356
28659,4.70586254503822,0.16163248813011416,0.013469374010842845
28660,3.6821901202141634,0.023571404518974978,0.023571404518974978
28661,3.95157760043102,0.011785702259487489,0.00841835875677678
28662,3.5357106778462475,0.047142809037949956,0.00841835875677678
28663,2.8656093208068154,0.0151530457621982,0.010102030508132135
28664,3.7411186315116,0.06566319830285887,0.01683671751355356
28665,4.289995622453446,0.052193824292016036,0.048826480789305314
28666,3.9431592416742434,0.05556116779472674,0.02693874802168569
28667,4.246220156918207,0.11112233558945347,0.035357106778462474
28668,4.071118294777251,0.028622419773041044,0.00841835875677678
28669,4.138465164831465,0.052193824292016036,0.0303060915243964
28670,3.933057211166111,0.021887732767619628,0.011785702259487489
28671,4.657036064248914,0.035357106778462474,0.013469374010842845
28672,3.697343165976361,0.11617335084351955,0.021887732767619628
28673,4.513923965383708,0.09428561807589991,0.0151530457621982
28674,3.5424453648516687,0.05724483954608209,0.021887732767619628
28675,4.584638178940634,0.010102030508132135,0.010102030508132135
28676,4.266424217934472,0.09091827457318921,0.03872445028117318
28677,4.953362292487457,0.22897935818432835,0.010102030508132135
28678,4.1350978213287535,0.047142809037949956,0.043775465535239255
28679,4.534128026399973,0.0420917937838839,0.0151530457621982
28680,2.148365154729434,0.048826480789305314,0.010102030508132135
28681,3.4565781055325457,0.058928511297437446,0.011785702259487489
28682,3.572751456376065,0.010102030508132135,0.0303060915243964
28683,3.3673435027107117,0.09260194632454456,0.018520389264908912
28684,3.00535407616931,0.1262753813516517,0.0067346870054214225
28685,3.933057211166111,0.16163248813011416,0.021887732767619628
28686,3.2579048388726135,0.035357106778462474,0.03367343502710712
28687,3.734383944506179,0.06734687005421423,0.011785702259487489
28688,3.8253022190793686,0.1212243660975856,0.0050510152540660675
28689,3.3606088157052896,0.03872445028117318,0.013469374010842845
28690,4.91968885746035,0.1447957706165606,0.0420917937838839
28691,4.906219483449506,0.048826480789305314,0.0033673435027107112
28692,4.936525574973903,0.07913257231370173,0.0067346870054214225
28693,4.524025995891841,0.05051015254066068,0.03198976327575176
28694,4.771525743341078,0.07408155705963565,0.06903054180556958
28695,5.01734181903896,0.035357106778462474,0.02020406101626427
28696,5.248004848974644,0.09933663332996599,0.037040778529817825
28697,4.325352729231909,0.02020406101626427,0.0303060915243964
28698,4.704178873286864,0.10607132033538741,0.05051015254066068
28699,4.918005185708994,0.028622419773041044,0.035357106778462474
28700,4.306832339966999,0.07913257231370173,0.0033673435027107112
28701,4.6300973162272285,0.19698959490857662,0.00841835875677678
28702,4.441526080075429,0.22224467117890695,0.047142809037949956
28703,1.2762231875273597,0.05051015254066068,0.0067346870054214225
28704,5.209280398693471,0.023571404518974978,0.0050510152540660675
28705,4.695760514530088,0.028622419773041044,0.037040778529817825
28706,4.934841903222548,0.0606121830487928,0.0420917937838839
28707,4.490352560864734,0.13469374010842847,0.021887732767619628
28708,3.6417819981816346,0.04040812203252854,0.04040812203252854
28709,4.441526080075429,0.12290803784894097,0.01683671751355356
28710,4.63683200323265,0.03198976327575176,0.08755093107047851
28711,5.061117284574199,0.010102030508132135,0.021887732767619628
28712,4.342189446745462,0.043775465535239255,0.0067346870054214225
28713,4.087955012290804,0.10775499208674276,0.021887732767619628
28714,4.618311613967741,0.021887732767619628,0.0033673435027107112
28715,4.273158904939893,0.03367343502710712,0.01683671751355356
28716,4.436475064821362,0.013469374010842845,0.037040778529817825
28717,4.3741792100212145,0.05556116779472674,0.043775465535239255
28718,4.779944102097855,0.03198976327575176,0.02020406101626427
28719,4.308516011718355,0.02525507627033034,0.03198976327575176
28720,5.268208909990908,0.00841835875677678,0.00841835875677678
28721,4.842239956898004,0.047142809037949956,0.021887732767619628
28722,4.540862713405394,0.02020406101626427,0.01683671751355356
28723,4.375862881772569,0.07744890056234636,0.03198976327575176
28724,5.01734181903896,0.0606121830487928,0.0151530457621982
28725,4.6991278580327975,0.013469374010842845,0.010102030508132135
28726,4.616627942216386,0.09260194632454456,0.018520389264908912
28727,4.315250698723777,0.05051015254066068,0.018520389264908912
28728,4.411219988551032,0.1447957706165606,0.011785702259487489
28729,4.239485469912785,0.058928511297437446,0.03367343502710712
28730,3.966730646193218,0.08081624406505708,0.028622419773041044
28731,3.52729231908947,0.013469374010842845,0.00841835875677678
28732,3.830353234333434,0.11448967909216418,0.0151530457621982
28733,3.1450988315318047,0.10943866383809812,0.010102030508132135
28734,3.7293329292521133,0.0151530457621982,0.010102030508132135
28735,3.520557632084049,0.1717345186382463,0.021887732767619628
28736,3.291578273899721,0.12795905310300704,0.028622419773041044
28737,3.562649425867933,0.09933663332996599,0.013469374010842845
28738,3.7731083947873523,0.052193824292016036,0.0016836717513553556
28739,0.0050510152540660675,0.045459137286594606,0.011785702259487489
28740,3.954944943933731,0.05724483954608209,0.0303060915243964
28741,2.55581371855743,0.1212243660975856,0.011785702259487489
28742,0.0033673435027107112,0.00841835875677678,0.0050510152540660675
28743,3.9465265851769535,0.03198976327575176,0.01683671751355356
28744,3.801730814560393,0.010102030508132135,0.0067346870054214225
28745,4.059332592517763,0.07408155705963565,0.010102030508132135
28746,4.214230393642455,0.06903054180556958,0.018520389264908912
28747,3.8253022190793686,0.06903054180556958,0.013469374010842845
28748,4.037444859750143,0.0151530457621982,0.02525507627033034
28749,3.6939758224736505,0.03198976327575176,0.010102030508132135
28750,4.197393676128902,0.21214264067077482,0.05051015254066068
28751,3.158568205542647,0.047142809037949956,0.00841835875677678
28752,3.0272418089369295,0.023571404518974978,0.03198976327575176
28753,4.352291477253595,0.035357106778462474,0.0151530457621982
28754,4.352291477253595,0.05556116779472674,0.037040778529817825
28755,4.480250530356602,0.05556116779472674,0.02525507627033034
28756,4.572852476681146,0.021887732767619628,0.018520389264908912
28757,3.033976495942351,0.03198976327575176,0.023571404518974978
28758,4.776576758595144,0.33336700676836045,0.011785702259487489
28759,4.564434117924369,0.06903054180556958,0.01683671751355356
28760,4.638515674984005,0.06229585480014816,0.03198976327575176
28761,3.7209145704953364,0.05724483954608209,0.00841835875677678
28762,5.008923460282183,0.05724483954608209,0.028622419773041044
28763,4.527393339394552,0.0420917937838839,0.023571404518974978
28764,4.577903491935213,0.10102030508132136,0.047142809037949956
28765,4.966831666498299,0.07744890056234636,0.047142809037949956
28766,4.63683200323265,0.09765296157861063,0.010102030508132135
28767,3.0962723507424994,0.0606121830487928,0.02693874802168569
28768,3.798363471057683,0.0033673435027107112,0.03367343502710712
28769,4.712597232043641,0.03872445028117318,0.021887732767619628
28770,3.1215274270128295,0.02525507627033034,0.02693874802168569
28771,3.202343671077887,0.0420917937838839,0.00841835875677678
28772,1.3267333400680204,0.035357106778462474,0.028622419773041044
28773,3.645149341684345,0.1481631141192713,0.03198976327575176
28774,3.7747920665387076,0.037040778529817825,0.05051015254066068
28775,3.079435633228946,0.021887732767619628,0.021887732767619628
28776,3.798363471057683,0.045459137286594606,0.021887732767619628
28777,3.4060679529918847,0.023571404518974978,0.013469374010842845
28778,2.9565275953800048,0.1447957706165606,0.01683671751355356
28779,3.966730646193218,0.047142809037949956,0.0050510152540660675
28780,4.603158568205543,0.02525507627033034,0.011785702259487489
28781,3.8505572953496983,0.12795905310300704,0.03198976327575176
28782,3.8842307303768058,0.20204061016264271,0.010102030508132135
28783,0.013469374010842845,0.010102030508132135,0.0420917937838839
28784,4.569485133178436,0.07913257231370173,0.03872445028117318
28785,4.798464491362764,0.07576522881099101,0.0303060915243964
28786,3.7933124558036164,0.14311209886520526,0.023571404518974978
28787,4.796780819611408,0.08923460282183386,0.02525507627033034
28788,4.417954675556453,0.10775499208674276,0.010102030508132135
28789,3.9111694783984916,0.0151530457621982,0.028622419773041044
28790,3.5761187998787753,0.045459137286594606,0.013469374010842845
28791,3.890965417382227,0.0420917937838839,0.018520389264908912
28792,3.45489443378119,0.0151530457621982,0.02525507627033034
28793,2.394181230427316,0.03198976327575176,0.0151530457621982
28794,4.217597737145167,0.028622419773041044,0.028622419773041044
28795,4.241169141664141,0.03367343502710712,0.013469374010842845
28796,3.0221907936828636,0.11785702259487489,0.0151530457621982
28797,4.3573424925076605,0.021887732767619628,0.010102030508132135
28798,3.6855574637168735,0.021887732767619628,0.01683671751355356
28799,3.99872040946897,0.011785702259487489,0.018520389264908912
28800,3.8000471428090377,0.09596928982725528,0.02020406101626427
28801,4.574536148432502,0.0841835875677678,0.021887732767619628
28802,4.231067111156009,0.10438764858403207,0.0303060915243964
28803,3.899383776139004,0.028622419773041044,0.0033673435027107112
28804,4.1182611038152,0.04040812203252854,0.018520389264908912
28805,4.847290972152069,0.03198976327575176,0.0151530457621982
28806,4.298413981210223,0.058928511297437446,0.02020406101626427
28807,4.252954843923629,0.02525507627033034,0.02693874802168569
28808,2.81678284001751,0.023571404518974978,0.0151530457621982
28809,3.7327002727548235,0.028622419773041044,0.011785702259487489
28810,5.172239620163653,0.045459137286594606,0.02020406101626427
28811,2.4867831767518602,0.0033673435027107112,0.021887732767619628
28812,5.2463211772232885,0.02020406101626427,0.03367343502710712
28813,5.542647405461832,0.02525507627033034,0.023571404518974978
28814,0.0033673435027107112,0.043775465535239255,0.0067346870054214225
28815,2.043977506145402,0.02020406101626427,0.0050510152540660675
28816,4.625046300973162,0.047142809037949956,0.0067346870054214225
28817,3.6922921507222948,0.01683671751355356,0.01683671751355356
28818,4.338822103242752,0.07071421355692495,0.011785702259487489
28819,5.007239788530828,0.06903054180556958,0.010102030508132135
28820,0.023571404518974978,0.02525507627033034,0.011785702259487489
28821,5.185708994174496,0.16499983163282486,0.04040812203252854
28822,5.413004680607469,0.1027039768326767,0.021887732767619628
28823,5.273259925244974,0.08923460282183386,0.021887732767619628
28824,5.248004848974644,0.07071421355692495,0.05387749604337138
28825,5.429841398121022,0.11785702259487489,0.01683671751355356
28826,5.53928006195912,0.035357106778462474,0.03367343502710712
28827,5.194127352931273,0.1599488163787588,0.013469374010842845
28828,5.010607132033538,0.04040812203252854,0.018520389264908912
28829,5.285045627504462,0.021887732767619628,0.028622419773041044
28830,3.9010674478903593,0.09596928982725528,0.0151530457621982
28831,3.8960164326362934,0.09765296157861063,0.00841835875677678
28832,3.5929555173923293,0.03367343502710712,0.011785702259487489
28833,3.702394181230427,0.06903054180556958,0.010102030508132135
28834,3.9078021348957805,0.11448967909216418,0.02525507627033034
28835,4.274842576691248,0.01683671751355356,0.0151530457621982
28836,4.247903828669563,0.028622419773041044,0.0067346870054214225
28837,3.919587837155268,0.01683671751355356,0.0050510152540660675
28838,4.133414149577399,0.03872445028117318,0.0016836717513553556
28839,4.254638515674984,0.03198976327575176,0.010102030508132135
28840,4.35397514900495,0.02693874802168569,0.0050510152540660675
28841,4.327036400983264,0.048826480789305314,0.018520389264908912
28842,3.6434656699329895,0.05724483954608209,0.018520389264908912
28843,3.587904502138263,0.10438764858403207,0.00841835875677678
28844,3.8253022190793686,0.1330100683570731,0.010102030508132135
28845,3.8791797151227394,0.043775465535239255,0.013469374010842845
28846,4.1856079738694145,0.043775465535239255,0.02525507627033034
28847,3.826985890830724,0.045459137286594606,0.013469374010842845
28848,4.537495369902684,0.048826480789305314,0.01683671751355356
28849,4.1856079738694145,0.09091827457318921,0.045459137286594606
28850,5.268208909990908,0.14311209886520526,0.06397952655150352
28851,4.648617705492137,0.035357106778462474,0.01683671751355356
28852,4.582954507189278,0.0033673435027107112,0.010102030508132135
28853,4.907903155200862,0.0606121830487928,0.013469374010842845
28854,5.022392834293026,0.035357106778462474,0.028622419773041044
28855,3.9886183789608376,0.0420917937838839,0.021887732767619628
28856,3.547496380105734,0.02693874802168569,0.01683671751355356
28857,4.261373202680406,0.06566319830285887,0.010102030508132135
28858,4.879280735427821,0.028622419773041044,0.02693874802168569
28859,4.993770414519985,0.06229585480014816,0.0151530457621982
28860,4.3219853857291985,0.01683671751355356,0.02020406101626427
28861,4.274842576691248,0.011785702259487489,0.0067346870054214225
28862,3.8539246388524093,0.023571404518974978,0.0050510152540660675
28863,3.8118328450685253,0.028622419773041044,0.021887732767619628
28864,3.9482102569283093,0.058928511297437446,0.02525507627033034
28865,3.5828534868841975,0.14984678587062666,0.037040778529817825
28866,4.141832508334175,0.05724483954608209,0.035357106778462474
28867,3.3892312354783316,0.02525507627033034,0.0151530457621982
28868,4.025659157490655,0.010102030508132135,0.018520389264908912
28869,3.5575984106138665,0.01683671751355356,0.011785702259487489
28870,4.047546890258276,0.10607132033538741,0.03872445028117318
28871,4.6300973162272285,0.08586725931912315,0.03198976327575176
28872,3.9212715089066235,0.15658147287604807,0.021887732767619628
28873,4.537495369902684,0.2054079536653534,0.05556116779472674
28874,4.352291477253595,0.1027039768326767,0.06734687005421423
28875,4.128363134323332,0.11280600734080884,0.03198976327575176
28876,4.224332424150588,0.1330100683570731,0.06566319830285887
28877,4.2125467218911,0.3687241135468229,0.0303060915243964
28878,3.9498939286796646,0.0067346870054214225,0.043775465535239255
28879,4.508872950129643,0.05556116779472674,0.013469374010842845
28880,4.712597232043641,0.0303060915243964,0.013469374010842845
28881,4.158669225847729,0.08249991581641243,0.018520389264908912
28882,4.269791561437182,0.010102030508132135,0.00841835875677678
28883,4.453311782334915,0.02693874802168569,0.010102030508132135
28884,4.306832339966999,0.0606121830487928,0.01683671751355356
28885,4.791729804357343,0.1027039768326767,0.03198976327575176
28886,4.581270835437923,0.018520389264908912,0.011785702259487489
28887,4.4331077213186525,0.09765296157861063,0.0303060915243964
28888,4.503821934875576,0.052193824292016036,0.0067346870054214225
28889,4.441526080075429,0.01683671751355356,0.0
28890,0.023571404518974978,0.19867326665993199,0.021887732767619628
28891,3.8758123716200292,0.10943866383809812,0.037040778529817825
28892,3.2680068693807454,0.09260194632454456,0.0067346870054214225
28893,4.2293834394046534,0.0050510152540660675,0.00841835875677678
28894,3.877496043371384,0.11280600734080884,0.013469374010842845
28895,3.567700441121999,0.17005084688689093,0.0050510152540660675
28896,3.195608984072465,0.021887732767619628,0.02020406101626427
28897,4.02060814223659,0.01683671751355356,0.0050510152540660675
28898,3.613159578408594,0.18183654914637842,0.00841835875677678
28899,3.397649594235108,0.1717345186382463,0.0151530457621982
28900,4.1350978213287535,0.07576522881099101,0.00841835875677678
28901,4.719331919049062,0.07913257231370173,0.058928511297437446
28902,4.486985217362023,0.05387749604337138,0.013469374010842845
28903,3.50203724281914,0.010102030508132135,0.010102030508132135
28904,4.40448530154561,0.04040812203252854,0.03198976327575176
28905,4.9382092467252585,0.17846920564366772,0.018520389264908912
28906,4.608209583459609,0.09428561807589991,0.02020406101626427
28907,4.355658820756305,0.05387749604337138,0.03367343502710712
28908,4.830454254638516,0.021887732767619628,0.0033673435027107112
28909,4.247903828669563,0.0151530457621982,0.0151530457621982
28910,2.0843856281779307,0.03367343502710712,0.00841835875677678
28911,3.520557632084049,0.0151530457621982,0.011785702259487489
28912,4.207495706637034,0.05051015254066068,0.01683671751355356
28913,4.096373371047581,0.16499983163282486,0.013469374010842845
28914,2.804997137758023,0.018520389264908912,0.0050510152540660675
28915,3.8438226083442775,0.0420917937838839,0.013469374010842845
28916,3.131629457520962,0.0420917937838839,0.0067346870054214225
28917,3.81014917331717,0.03367343502710712,0.02525507627033034
28918,2.741017611206519,0.021887732767619628,0.0151530457621982
28919,4.010506111728458,0.011785702259487489,0.010102030508132135
28920,3.8438226083442775,0.037040778529817825,0.0151530457621982
28921,3.5037209145704953,0.06734687005421423,0.02020406101626427
28922,4.158669225847729,0.048826480789305314,0.0151530457621982
28923,4.04586321850692,0.0841835875677678,0.018520389264908912
28924,4.1182611038152,0.048826480789305314,0.021887732767619628
28925,4.394383271037478,0.03198976327575176,0.0033673435027107112
28926,4.318618042226487,0.0303060915243964,0.0151530457621982
28927,3.744485975014311,0.07913257231370173,0.0420917937838839
28928,4.116577432063845,0.035357106778462474,0.028622419773041044
28929,4.008822439977102,0.11617335084351955,0.02693874802168569
28930,3.909485806647136,0.01683671751355356,0.013469374010842845
28931,3.7933124558036164,0.0606121830487928,0.0050510152540660675
28932,3.9751490049499947,0.021887732767619628,0.02020406101626427
28933,2.757854328720073,0.02525507627033034,0.01683671751355356
28934,3.7613226925278647,0.037040778529817825,0.0303060915243964
28935,3.97683267670135,0.11112233558945347,0.05051015254066068
28936,3.7545880055224434,0.0151530457621982,0.010102030508132135
28937,4.465097484594403,0.06734687005421423,0.011785702259487489
28938,3.7562716772737987,0.013469374010842845,0.0067346870054214225
28939,3.734383944506179,0.06734687005421423,0.02693874802168569
28940,5.025760177795737,0.045459137286594606,0.021887732767619628
28941,0.0151530457621982,0.06397952655150352,0.013469374010842845
28942,4.061016264269118,0.037040778529817825,0.010102030508132135
28943,3.9078021348957805,0.058928511297437446,0.021887732767619628
28944,4.345556790248173,0.0606121830487928,0.0067346870054214225
28945,4.695760514530088,0.043775465535239255,0.010102030508132135
28946,4.626729972724518,0.20372428191399805,0.018520389264908912
28947,4.80014816311412,0.07913257231370173,0.00841835875677678
28948,4.816984880627673,0.1599488163787588,0.0
28949,4.668821766508401,0.08586725931912315,0.013469374010842845
28950,3.5525473953598006,0.09091827457318921,0.08923460282183386
28951,3.993669394214904,0.06397952655150352,0.023571404518974978
28952,3.316833350170051,0.11954069434623027,0.0151530457621982
28953,3.8421389365929217,0.15489780112469273,0.02693874802168569
28954,3.6687207462033204,0.11785702259487489,0.03367343502710712
28955,3.5003535710677847,0.05387749604337138,0.021887732767619628
28956,3.781526753544129,0.13469374010842847,0.010102030508132135
28957,3.544129036603024,0.14984678587062666,0.02020406101626427
28958,4.210863050139745,0.0723978853082803,0.0067346870054214225
28959,3.348823113445803,0.013469374010842845,0.023571404518974978
28960,4.2209650806478765,0.023571404518974978,0.0151530457621982
28961,2.5642320773142067,0.01683671751355356,0.013469374010842845
28962,4.215914065393811,0.013469374010842845,0.00841835875677678
28963,2.9228541603528977,0.03872445028117318,0.010102030508132135
28964,4.581270835437923,0.048826480789305314,0.011785702259487489
28965,4.155301882345018,0.08081624406505708,0.0151530457621982
28966,3.434690372764926,0.0723978853082803,0.021887732767619628
28967,4.658719736000269,0.05387749604337138,0.0151530457621982
28968,0.058928511297437446,0.0606121830487928,0.0050510152540660675
28969,2.916119473347476,0.0067346870054214225,0.0067346870054214225
28970,4.0997407145502915,0.0841835875677678,0.0151530457621982
28971,4.274842576691248,0.0723978853082803,0.00841835875677678
28972,4.050914233760986,0.06903054180556958,0.045459137286594606
28973,4.352291477253595,0.037040778529817825,0.0151530457621982
28974,4.385964912280701,0.00841835875677678,0.01683671751355356
28975,0.0151530457621982,0.035357106778462474,0.047142809037949956
28976,0.0067346870054214225,0.0420917937838839,0.0067346870054214225
28977,2.4295383372057784,0.028622419773041044,0.018520389264908912
28978,3.522241303835404,0.0723978853082803,0.023571404518974978
28979,5.000505101525406,0.02020406101626427,0.010102030508132135
28980,0.7391318988450012,0.021887732767619628,0.023571404518974978
28981,4.507189278378288,0.03198976327575176,0.0151530457621982
28982,4.081220325285383,0.0841835875677678,0.0067346870054214225
28983,3.934740882917467,0.0151530457621982,0.010102030508132135
28984,4.5442300569081056,0.02020406101626427,0.02525507627033034
28985,4.199077347880258,0.1296427248543624,0.045459137286594606
28986,4.564434117924369,0.011785702259487489,0.013469374010842845
28987,4.478566858605246,0.021887732767619628,0.0067346870054214225
28988,2.626527932114355,0.058928511297437446,0.02693874802168569
28989,3.530659662592181,0.02693874802168569,0.011785702259487489
28990,5.216015085698892,0.21045896891941948,0.028622419773041044
28991,4.702495201535509,0.12290803784894097,0.03872445028117318
28992,5.311984375526147,0.028622419773041044,0.06903054180556958
28993,4.934841903222548,0.19362225140586592,0.02693874802168569
28994,4.256322187426339,0.2474997474492373,0.0606121830487928
28995,4.44826076708085,0.09091827457318921,0.0303060915243964
28996,4.310199683469711,0.1447957706165606,0.028622419773041044
28997,4.079536653534027,0.13806108361113917,0.011785702259487489
28998,4.247903828669563,0.01683671751355356,0.013469374010842845
28999,4.774893086843789,0.02693874802168569,0.00841835875677678
29000,3.3892312354783316,0.043775465535239255,0.0050510152540660675
29001,3.830353234333434,0.09596928982725528,0.0151530457621982
29002,3.7613226925278647,0.1717345186382463,0.021887732767619628
29003,4.375862881772569,0.0841835875677678,0.037040778529817825
29004,4.266424217934472,0.10943866383809812,0.052193824292016036
29005,4.101424386301647,0.07744890056234636,0.021887732767619628
29006,4.018924470485234,0.13974475536249453,0.013469374010842845
29007,4.512240293632353,0.052193824292016036,0.018520389264908912
29008,4.412903660302388,0.02525507627033034,0.01683671751355356
29009,0.021887732767619628,0.07071421355692495,0.0050510152540660675
29010,4.136781493080109,0.023571404518974978,0.0016836717513553556
29011,4.061016264269118,0.07913257231370173,0.013469374010842845
29012,4.062699936020473,0.045459137286594606,0.011785702259487489
29013,3.877496043371384,0.11954069434623027,0.010102030508132135
29014,4.172138599858571,0.09765296157861063,0.02525507627033034
29015,3.776475738290063,0.028622419773041044,0.02525507627033034
29016,4.278209920193959,0.0420917937838839,0.0151530457621982
29017,3.833720577836145,0.028622419773041044,0.01683671751355356
29018,3.9532612721823757,0.06903054180556958,0.037040778529817825
29019,3.8589756541064753,0.06903054180556958,0.018520389264908912
29020,4.1771896151126375,0.023571404518974978,0.011785702259487489
29021,4.337138431491396,0.052193824292016036,0.00841835875677678
29022,4.768158399838367,0.10943866383809812,0.02020406101626427
29023,4.079536653534027,0.10102030508132136,0.03367343502710712
29024,4.064383607771829,0.11280600734080884,0.05556116779472674
29025,4.071118294777251,0.09260194632454456,0.0033673435027107112
29026,4.97019901000101,0.15153045762198203,0.0303060915243964
29027,4.340505774994107,0.07071421355692495,0.011785702259487489
29028,4.239485469912785,0.07071421355692495,0.047142809037949956
29029,4.412903660302388,0.11448967909216418,0.043775465535239255
29030,4.227699767653299,0.11954069434623027,0.02020406101626427
29031,4.291679294204802,0.01683671751355356,0.0067346870054214225
29032,4.635148331481295,0.018520389264908912,0.00841835875677678
29033,4.651985048994848,0.04040812203252854,0.0
29034,3.323568037175472,0.1717345186382463,0.023571404518974978
29035,4.4078526450483215,0.1599488163787588,0.013469374010842845
29036,4.372495538269859,0.0067346870054214225,0.0151530457621982
29037,4.335454759740041,0.03367343502710712,0.0420917937838839
29038,4.838872613395292,0.028622419773041044,0.03198976327575176
29039,4.907903155200862,0.0723978853082803,0.01683671751355356
29040,3.421220998754083,0.08755093107047851,0.0303060915243964
29041,3.781526753544129,0.048826480789305314,0.02525507627033034
29042,4.73448496481126,0.06397952655150352,0.0016836717513553556
29043,3.8926490891335828,0.037040778529817825,0.06734687005421423
29044,4.247903828669563,0.0,0.02525507627033034
29045,4.215914065393811,0.0303060915243964,0.0067346870054214225
29046,5.131831498131125,0.06397952655150352,0.02693874802168569
29047,4.561066774421659,0.09596928982725528,0.02020406101626427
29048,4.848974643903425,0.03198976327575176,0.02693874802168569
29049,4.458362797588982,0.1717345186382463,0.02525507627033034
29050,5.429841398121022,0.2559181062060141,0.09933663332996599
29051,4.92305620096306,0.035357106778462474,0.011785702259487489
29052,4.899484796444085,0.043775465535239255,0.021887732767619628
29053,4.54591372865946,0.052193824292016036,0.0420917937838839
29054,5.547698420715897,0.3434690372764926,0.07913257231370173
29055,4.677240125265178,0.09428561807589991,0.02693874802168569
29056,3.2932619456510754,0.23908138869246054,0.010102030508132135
29057,3.887598073879516,0.07576522881099101,0.02020406101626427
29058,5.53928006195912,0.37714247230359965,0.0841835875677678
29059,5.453412802639997,0.037040778529817825,0.0050510152540660675
29060,4.6048422399568985,0.043775465535239255,0.0067346870054214225
29061,3.4279556857595046,0.028622419773041044,0.00841835875677678
29062,3.648516685187056,0.05556116779472674,0.03367343502710712
29063,4.281577263696669,0.03198976327575176,0.011785702259487489
29064,4.749638010573459,0.09260194632454456,0.023571404518974978
29065,3.0322928241909954,0.05556116779472674,0.010102030508132135
29066,3.8253022190793686,0.05387749604337138,0.0303060915243964
29067,4.124995790820622,0.20204061016264271,0.02525507627033034
29068,3.0457621982018384,0.09765296157861063,0.0067346870054214225
29069,3.719230898743981,0.07576522881099101,0.028622419773041044
29070,4.894433781190019,0.13974475536249453,0.018520389264908912
29071,4.37923022527528,0.05387749604337138,0.05387749604337138
29072,4.668821766508401,0.08755093107047851,0.047142809037949956
29073,5.182341650671785,0.10438764858403207,0.02020406101626427
29074,4.901168468195441,0.0303060915243964,0.02020406101626427
29075,5.244637505471933,0.06397952655150352,0.0151530457621982
29076,4.774893086843789,0.02020406101626427,0.03367343502710712
29077,5.290096642758528,0.08586725931912315,0.010102030508132135
29078,4.926423544465771,0.1481631141192713,0.021887732767619628
29079,5.155402902650099,0.011785702259487489,0.028622419773041044
29080,4.675556453513823,0.23403037343839445,0.01683671751355356
29081,4.695760514530088,0.18857123615179983,0.023571404518974978
29082,4.864127689665622,0.02020406101626427,0.010102030508132135
29083,4.675556453513823,0.05387749604337138,0.0067346870054214225
29084,5.2968313297639495,0.30474458699531937,0.06397952655150352
29085,4.909586826952218,0.3805098158063104,0.08923460282183386
29086,4.527393339394552,0.06229585480014816,0.01683671751355356
29087,4.576219820183857,0.11280600734080884,0.0606121830487928
29088,4.790046132605987,0.17005084688689093,0.045459137286594606
29089,4.007138768225746,0.035357106778462474,0.011785702259487489
29090,4.438158736572718,0.03367343502710712,0.018520389264908912
29091,3.7495369902683775,0.1481631141192713,0.0303060915243964
29092,3.7276492575007576,0.023571404518974978,0.021887732767619628
29093,2.5675994208169177,0.13469374010842847,0.010102030508132135
29094,4.25968953092905,0.0723978853082803,0.028622419773041044
29095,3.922955180657979,0.08249991581641243,0.02525507627033034
29096,3.4229046705054382,0.05051015254066068,0.018520389264908912
29097,3.220864060342796,0.023571404518974978,0.011785702259487489
29098,4.086271340539448,0.03198976327575176,0.0067346870054214225
29099,4.173822271609927,0.047142809037949956,0.07071421355692495
29100,4.4853015456106675,0.023571404518974978,0.011785702259487489
29101,5.061117284574199,0.03872445028117318,0.07408155705963565
29102,5.138566185136546,0.035357106778462474,0.0067346870054214225
29103,5.040913223557935,0.0067346870054214225,0.0050510152540660675
29104,5.236219146715157,0.06397952655150352,0.013469374010842845
29105,4.8876990941845975,0.16163248813011416,0.03367343502710712
29106,5.13688251338519,0.10775499208674276,0.0151530457621982
29107,4.054281577263696,0.02693874802168569,0.04040812203252854
29108,5.06785197157962,0.06903054180556958,0.0050510152540660675
29109,5.072902986833687,0.011785702259487489,0.0050510152540660675
29110,5.386065932585783,0.043775465535239255,0.00841835875677678
